1crnA0-10_mess0,0.6162468850790274
1crnA0-10_mess1,0.6459159519581722
1crnA0-10_mess2,0.6467990132876195
1crnA0-10_mess3,0.6000369124719666
1crnA0-10_mess4,0.6131762169331022
1crnA0-10_mess5,0.6350493271878291
1crnA0-10_mess6,0.6151318605542455
1crnA0-10_mess7,0.6707056343150638
1crnA0-10_mess8,0.6332351072514837
1crnA0-10_mess9,0.6369486410470026
1crnA0-10_mess10,0.6360077951971189
1crnA0-10_mess11,0.5523042467183301
1crnA0-10_mess12,0.6592448561034201
1crnA0-10_mess13,0.6009506706142673
1crnA0-10_mess14,0.7284669073319747
1crnA0-10_mess15,0.6793076538233027
1crnA0-10_mess16,0.5480961206125032
1crnA0-10_mess17,0.6002945455467561
1crnA0-10_mess18,0.6233055167366616
1crnA0-10_mess19,0.6775868164860412
1crnA0-10_mess20,0.6780931212734512
1crnA0-10_mess21,0.5820843935444301
1crnA0-10_mess22,0.6734565905501634
1crnA0-10_mess23,0.6723744141709432
1crnA0-10_mess24,0.6251248404494151
1crnA0-10_mess25,0.6502663697995683
1crnA0-10_mess26,0.5136697841064751
1crnA0-10_mess27,0.7316611225254189
1crnA0-10_mess28,0.5032606516025846
1crnA0-10_mess29,0.7058647997552201
1crnA0-10_mess30,0.6351626697001038
1crnA0-10_mess31,0.5588824106944206
1crnA0-10_mess32,0.5969512829000614
1crnA0-10_mess33,0.5469123778720621
1crnA0-10_mess34,0.5657357242984707
1crnA0-10_mess35,0.565072994957174
1crnA0-10_mess36,0.6818563572489957
1crnA0-10_mess37,0.5521164063717341
1crnA0-10_mess38,0.6350098780750942
1crnA0-10_mess39,0.6520192603030877
1crnA0-10_mess40,0.6431969124720047
1crnA0-10_mess41,0.5723433482750081
1crnA0-10_mess42,0.6293519237513209
1crnA0-10_mess43,0.6468286060583578
1crnA0-10_mess44,0.6271140057394592
1crnA0-10_mess45,0.5781400730902704
1crnA0-10_mess46,0.646098585556817
1crnA0-10_mess47,0.5123138149994195
1crnA0-10_mess48,0.6372924303110257
1crnA0-10_mess49,0.7267047211692718
1crnA0-10_mess50,0.790649204643229
1crnA0-10_mess51,0.6473001601544729
1crnA0-10_mess52,0.6212238410751725
1crnA0-10_mess53,0.6021009666498006
1crnA0-10_mess54,0.6428603247198155
1crnA0-10_mess55,0.7888790350604216
1crnA0-10_mess56,0.6678455339683318
1crnA0-10_mess57,0.6639433321021483
1crnA0-10_mess58,0.6670497889133926
1crnA0-10_mess59,0.5502346354132136
1crnA0-10_mess60,0.6307564385178536
1crnA0-10_mess61,0.545210237073492
1crnA0-10_mess62,0.7083844758894735
1crnA0-10_mess63,0.5918940136016754
1crnA0-10_mess64,0.6150896122256622
1crnA0-10_mess65,0.6916576964849466
1crnA0-10_mess66,0.5981366675311501
1crnA0-10_mess67,0.7589957169454572
1crnA0-10_mess68,0.7467223543166355
1crnA0-10_mess69,0.6513763415848961
1crnA0-10_mess70,0.5835060269293193
1crnA0-10_mess71,0.6517639194825866
1crnA0-10_mess72,0.6162259219820879
1crnA0-10_mess73,0.6928141126845893
1crnA0-10_mess74,0.7058917900375231
1crnA0-10_mess75,0.5653325800905667
1crnA0-10_mess76,0.7143225175959228
1crnA0-10_mess77,0.7729796811943682
1crnA0-10_mess78,0.6477454076426714
1crnA0-10_mess79,0.6648759024065435
1crnA0-10_mess80,0.6773777418689757
1crnA0-10_mess81,0.7534999465077991
1crnA0-10_mess82,0.7171897832231242
1crnA0-10_mess83,0.6736052553665239
1crnA0-10_mess84,0.6387961339677662
1crnA0-10_mess85,0.7133139037682373
1crnA0-10_mess86,0.6147849157389379
1crnA0-10_mess87,0.5389257106833395
1crnA0-10_mess88,0.6550442344517106
1crnA0-10_mess89,0.7450379408391898
1crnA0-10_mess90,0.6628864328827035
1crnA0-10_mess91,0.6227478173886778
1crnA0-10_mess92,0.7226513697155049
1crnA0-10_mess93,0.6137307323933923
1crnA0-10_mess94,0.6530083983369847
1crnA0-10_mess95,0.6176043197536806
1crnA0-10_mess96,0.7464431699054261
1crnA0-10_mess97,0.6199364785184522
1crnA0-10_mess98,0.7013856486971646
1crnA0-10_mess99,0.6833741329646862
